Load,NDV,Solar,Wind
9224.18,7759.18,425,1040
9371.19,7607.19,838,926
9494.84,7607.84,989,898
9481.62,7732.62,1030,719
9444.09,7708.09,1016,720
9434.42,7473.42,1007,954
9369.94,7424.94,999,946
9331.74,7259.74,1023,1049
9336.43,7165.43,1018,1153
9367.25,7314.25,975,1078
9364.46,7442.46,824,1098
9364.66,7888.66,348,1128
9376.83,8041.83,10,1325
9518.85,7827.85,0,1691
9434.24,7590.24,0,1844
9269.67,7375.67,0,1894
8949.98,7003.98,0,1946
8874.34,7092.34,0,1782
8771.78,7040.78,0,1731
8719.68,6920.68,0,1799
8730.31,7206.31,0,1524
8665.16,7401.16,0,1264
8767.67,7489.67,0,1278
8882.04,7652.04,15,1215
8967.74,7514.74,266,1187
9102.75,7443.75,799,860
9270.13,7470.13,953,847
9343.41,7440.41,973,930
9352.93,7227.93,1006,1119
9272.89,7134.89,1000,1138
9207.22,7274.22,956,977
9246.42,7366.42,953,927
9382.41,7535.41,932,915
9497.89,7650.89,864,983
9482.61,8244.61,299,939
9473.3,8490.3,92,891
9322.51,8351.51,0,971
9427.25,8142.25,0,1285
9408.86,7631.86,0,1777
9175.87,7084.87,0,2091
8954.71,6915.71,0,2039
8742.45,6589.45,0,2153
8676.25,6492.25,0,2184
8620.94,6574.94,0,2046
8703.4,6385.4,0,2318
8840.67,6285.67,0,2555
9115.54,6540.54,0,2575
9565.39,6942.39,24,2599
9822.41,7261.41,387,2174
9887.62,6992.62,712,2183
9822.18,7170.18,366,2286
9908.57,6972.57,400,2536
9913.06,6861.06,513,2539
9821.8,6604.8,637,2580
9871.94,6470.94,767,2634
9790.81,6385.81,804,2601
9877.18,6632.18,680,2565
9934.25,6701.25,774,2459
9924.61,6853.61,765,2306
9827.21,7272.21,421,2134
9792.34,8322.34,39,1431
9831.1,8867.1,0,964
9453.54,9058.54,0,395
9094.9,8873.9,0,221
8928.62,8781.62,0,147
8744.93,8666.93,0,78
8634.38,8568.38,0,66
8631.51,8574.51,0,57
8613.12,8557.12,0,56
8782.54,8759.54,0,23
8969.43,8936.43,0,33
9360.76,9250.76,35,75
9516.55,8886.55,508,122
9637.16,8707.16,828,102
9764.1,8735.1,858,171
9863.99,8549.99,854,460
9851.93,8459.93,835,557
9815.94,8680.94,577,558
9759.79,8512.79,769,478
9695.46,8560.46,566,569
9771.09,8492.09,501,778
9947.02,8577.02,379,991
9819.93,8371.93,379,1069
9773.1,8401.1,145,1227
9548.08,8686.08,4,858
9489.47,8395.47,0,1094
9375.28,8159.28,0,1216
9118.27,7917.27,0,1201
8936.62,8019.62,0,917
8885.94,8070.94,0,815
8811.5,8082.5,0,729
8797.74,7973.74,0,824
8825.81,7979.81,0,846
8854.44,7927.44,0,927
9163.46,8181.46,0,982
9477.79,8513.79,1,963
9785.7,8883.7,19,883
9697.93,8950.93,55,692
9755.27,8938.27,120,697
9734.43,8791.43,163,780
9913.42,8900.42,225,788
9866.4,8843.4,258,765
9912.86,8756.86,312,844
9872.73,8770.73,250,852
9920.11,8935.11,183,802
9913.27,8956.27,173,784
9758.01,8835.01,122,801
9891.35,9073.35,77,741
9837.74,9177.74,11,649
9942.67,9367.67,0,575
9506.75,9052.75,0,454
9301.47,8946.47,0,355
8975.11,8692.11,0,283
8823.29,8575.29,0,248
8760.65,8584.65,0,176
8740.08,8565.08,0,175
8771.63,8527.63,0,244
8927.82,8586.82,0,341
9181.81,8838.81,0,343
9323.36,9021.36,0,302
9595.99,9292.99,34,269
9722.02,9300.02,97,325
9779.5,9055.5,311,413
10003.18,8959.18,558,486
9941.94,9178.94,392,371
9764.08,9161.08,348,255
9727.29,9061.29,447,219
9708.21,9228.21,289,191
9649.45,9271.45,206,172
9667.02,9237.02,278,152
9611.77,9237.77,253,121
9522.96,9352.96,87,83
9440.14,9356.14,20,64
9580.56,9500.56,0,80
9474.06,9378.06,0,96
9118.13,9016.13,0,102
8879.06,8767.06,0,112
8849.19,8744.19,0,105
8832.29,8742.29,0,90
8883.3,8748.3,0,135
8934.21,8782.21,0,152
8907.34,8760.34,0,147
9132.23,9027.23,0,105
9349.98,9229.98,26,94
9585.03,9307.03,166,112
9723.57,9230.57,400,93
9870.87,9279.87,449,142
10007.87,9304.87,498,205
9920.2,9309.2,434,177
9880.31,9252.31,499,129
9767.11,9163.11,521,83
9786.74,9199.74,516,71
9676.14,9218.14,398,60
9690.88,9370.88,258,62
9577.4,9367.4,199,11
9510.38,9391.38,108,11
9407.66,9373.66,4,30
9393.83,9325.83,0,68
9292.59,9171.59,0,121
9251.2,9051.2,0,200
9069.63,8807.63,0,262
8933.7,8583.7,0,350
8803.5,8384.5,0,419
8798.57,8284.57,0,514
8848.15,8302.15,0,546
8818.4,8383.4,0,435
8903.36,8452.36,0,451
8849.81,8253.81,82,514
9092.19,8157.19,444,491
9303.19,8007.19,815,481
9426.09,7893.09,854,679
9449.41,7751.41,904,794
9481.06,7937.06,870,674
9436.16,8062.16,818,556
9328.78,7892.78,895,541
9319.08,7836.08,893,590
9327.51,7871.51,864,592
9320.69,7929.69,804,587
9348.02,7882.02,778,688
9258.97,7901.97,423,934
9298.3,7773.3,66,1459
9427.83,7394.83,0,2033
9382.88,7180.88,0,2202
9102.01,7027.01,0,2075
8878.7,6800.7,0,2078
8762.39,6553.39,0,2209
8793.95,6625.95,0,2168
8864.42,6812.42,0,2052
8839.74,6909.74,0,1930
8849.42,7026.42,0,1823
8942.84,7199.84,0,1743
8923.11,7161.11,101,1661
8938.52,7028.52,466,1444
9210.52,7124.52,794,1292
9339.72,7078.72,867,1394
9431.11,6950.11,873,1608
9527.42,7018.42,856,1653
9453.31,6965.31,857,1631
9291.35,7086.35,703,1502
9342.56,7147.56,722,1473
9390.13,6805.13,826,1759
9546.48,6996.48,714,1836
9585.27,7276.27,483,1826
9500.18,7353.18,216,1931
9509.05,7636.05,41,1832
9614.9,7453.9,0,2161
9443.18,7232.18,0,2211
9156.29,7142.29,0,2014
8848.53,7013.53,0,1835
8761.75,6818.75,0,1943
8712.73,6844.73,0,1868
8641.47,6870.47,0,1771
8753.64,6882.64,0,1871
8787.47,6970.47,0,1817
8994.03,7235.03,0,1759
9378.55,7616.55,40,1722
9679.49,7744.49,292,1643
9850.27,8148.27,429,1273
9969.58,7987.58,649,1333
9967.66,8194.66,697,1076
9875.2,8274.2,810,791
9856.73,8567.73,806,483
9851.59,8674.59,813,364
9840.53,8627.53,763,450
9864.85,9013.85,509,342
9797.33,9161.33,390,246
9662.87,9102.87,302,258
9537.55,9045.55,162,330
9532.55,9053.55,26,453
9469.97,8901.97,0,568
9534.01,8571.01,0,963
9311.51,8179.51,0,1132
8985.24,7999.24,0,986
8798.59,7761.59,0,1037
8706.85,7628.85,0,1078
8691.76,7603.76,0,1088
8750.76,7624.76,0,1126
8810.89,7664.89,0,1146
9068.1,7965.1,0,1103
9381.39,8060.39,55,1266
9699.09,8276.09,218,1205
9683.55,8053.55,368,1262
9863.32,7630.32,842,1391
9879.19,7587.19,953,1339
9864.91,7618.91,935,1311
9815.38,7510.38,993,1312
9831.45,7311.45,967,1553
9755.65,7439.65,609,1707
9978.1,6952.1,904,2122
9956.82,6886.82,757,2313
9844.3,6962.3,550,2332
9733.01,6989.01,264,2480
9568.52,7134.52,40,2394
9703.25,7097.25,0,2606
9605.23,7008.23,0,2597
9267.31,6744.31,0,2523
8992.99,6685.99,0,2307
8799.68,7040.68,0,1759
8638.89,7623.89,0,1015
8569.4,8036.4,0,533
8540.66,8218.66,0,322
8593.53,8240.53,0,353
8853.18,8443.18,0,410
9123.37,8551.37,135,437
9527.65,8815.65,414,298
9660.92,8984.92,451,225
9506.38,8643.38,491,372
9661.57,8160.57,452,1049
9755.77,7666.77,577,1512
9746.68,7417.68,761,1568
9824.85,7226.85,761,1837
9704.21,7306.21,383,2015
9877.12,7314.12,390,2173
9860.14,7318.14,405,2137
9807.1,7397.1,311,2099
9705.58,7193.58,456,2056
9671.33,7494.33,68,2109
9558.14,7129.14,0,2429
9462.36,7011.36,0,2451
9170.16,6724.16,0,2446
8926.07,6681.07,0,2245
8787.94,6834.94,0,1953
8725.93,6865.93,0,1860
8769.44,6274.44,0,2495
8782.41,6203.41,0,2579
8941,6516,0,2425
8968.79,6795.79,0,2173
9260.31,7072.31,40,2148
9596.71,7024.71,509,2063
9762.17,7189.17,683,1890
9856.24,7096.24,835,1925
9835.54,7079.54,933,1823
9816.24,7302.24,943,1571
9788.29,7406.29,961,1421
9715.95,7446.95,976,1293
9661.06,7433.06,989,1239
9678.82,7577.82,980,1121
9692.05,7799.05,906,987
9665.34,8001.34,810,854
9505.4,8474.4,378,653
9241.45,8845.45,84,312
9238.85,8952.85,0,286
9183.09,8826.09,0,357
8890.47,8489.47,0,401
8741.48,8152.48,0,589
8545.1,7744.1,0,801
8463.36,7228.36,0,1235
8511.17,7105.17,0,1406
8551.97,6922.97,0,1629
8652.53,7134.53,0,1518
8840.8,7496.8,0,1344
9239.86,7836.86,46,1357
9530.71,8172.71,258,1100
9482.81,8370.81,340,772
9654.81,7926.81,729,999
9801.9,8075.9,702,1024
9911.63,7695.63,974,1242
9690.6,7582.6,1018,1090
9648.01,7644.01,1026,978
9701.52,7784.52,1029,888
9689.4,7764.4,1021,904
9665.13,7792.13,983,890
9473.74,7765.74,875,833
9274.36,8023.36,511,740
9135.42,8401.42,108,626
9183.49,8637.49,0,546
9245.54,8448.54,0,797
9050.1,7987.1,0,1063
8857.23,7786.23,0,1071
8674.81,7703.81,0,971
8581.34,7778.34,0,803
8591.69,7892.69,0,699
8485.06,8035.06,0,450
8488.24,8209.24,0,279
8501.62,8242.62,0,259
8619.19,8267.19,126,226
8894.67,8147.67,583,164
9108.81,8079.81,887,142
9163.39,7951.39,1006,206
9230.49,7879.49,1049,302
9290.23,7888.23,1053,349
9193.91,7819.91,1038,336
9178.83,7703.83,1036,439
9197.86,7733.86,1029,435
9242.4,7826.4,1026,390
9312.86,7828.86,966,518
9384.64,7785.64,834,765
9160.55,7545.55,450,1165
9162.36,7458.36,109,1595
9148.01,7213.01,0,1935
9216.38,7149.38,0,2067
9015.8,6871.8,0,2144
8852.74,6772.74,0,2080
8638.32,6664.32,0,1974
8485.32,6550.32,0,1935
8477.33,6554.33,0,1923
8512.32,6561.32,0,1951
8537.05,6554.05,0,1983
8568.19,6605.19,0,1963
8568.46,6583.46,144,1841
8729.73,6581.73,641,1507
8965.98,6808.98,897,1260
9082.07,6792.07,997,1293
9107.99,6679.99,1027,1401
9248.43,6728.43,1023,1497
9224.17,6662.17,1023,1539
9278.9,6763.9,1031,1484
9283.01,6933.01,1035,1315
9392.6,7177.6,1023,1192
9480.41,7373.41,971,1136
9444.79,7407.79,895,1142
9370.06,7449.06,549,1372
9199.81,7357.81,115,1727
9294.81,6977.81,0,2317
9296.07,6963.07,0,2333
8963.76,6557.76,0,2406
8700.38,6297.38,0,2403
8566.6,6295.6,0,2271
8435.41,6342.41,0,2093
8366.29,6401.29,0,1965
8437.13,6535.13,0,1902
8452.3,6657.3,0,1795
8673.93,6938.93,0,1735
9074.65,7230.65,167,1677
9364.24,7302.24,641,1421
9457.56,7428.56,861,1168
9582.69,7504.69,939,1139
9676.12,7134.12,981,1561
9872.96,7295.96,962,1615
9921.93,7452.93,947,1522
9815.36,7391.36,960,1464
9894.44,7567.44,967,1360
9927.45,7672.45,954,1301
9936.64,7671.64,901,1364
9826.35,7542.35,832,1452
9702.27,7511.27,503,1688
9580.55,7710.55,114,1756
9510.89,7515.89,0,1995
9470.89,7344.89,0,2126
8983.75,6978.75,0,2005
8630.13,6614.13,0,2016
8586.41,6602.41,0,1984
8455.54,6649.54,0,1806
8447.8,6807.8,0,1640
8349.15,6903.15,0,1446
8506.42,7278.42,0,1228
8692.43,7751.43,0,941
9022.53,8116.53,175,731
9175.65,8066.65,647,462
9396.67,8372.67,918,106
9495.26,8415.26,992,88
9605.6,8494.6,1023,88
9569.1,8356.1,1047,166
9660.68,8439.68,1052,169
9663.64,8477.64,1046,140
9687.05,8521.05,1047,119
9757.54,8632.54,1043,82
9880.9,8742.9,986,152
9814.01,8756.01,910,148
9602.9,8826.9,565,211
9503.32,9097.32,125,281
9341.95,9001.95,0,340
9163.72,8746.72,0,417
8738.29,8321.29,0,417
8392.96,7947.96,0,445
8302.64,7851.64,0,451
8333.71,7752.71,0,581
8298.2,7696.2,0,602
8313.39,7767.39,0,546
8359.96,7807.96,0,552
8452.62,7875.62,0,577
8816.02,7992.02,206,618
9307.25,8111.25,680,516
9502.43,8243.43,956,303
9644.06,8360.06,1013,271
9677.97,8288.97,1066,323
9720.69,8227.69,1053,440
9788.59,8225.59,1069,494
9880.13,8347.13,1038,495
9929.51,8452.51,1048,429
10006.73,8562.73,1032,412
10006.48,8669.48,957,380
9883.19,8632.19,877,374
9631.21,8880.21,336,415
9457.12,8882.12,66,509
9390.35,8381.35,0,1009
9265.54,7944.54,0,1321
9094.69,7844.69,0,1250
8789.98,7328.98,0,1461
8574.84,7205.84,0,1369
8454.26,7103.26,0,1351
8380.19,6966.19,0,1414
8363.1,6922.1,0,1441
8435.42,7026.42,0,1409
8632.33,7334.33,0,1298
8993.31,7692.31,151,1150
9382.57,7817.57,675,890
9581.54,8058.54,916,607
9779.6,8221.6,1002,556
9978.02,8198.02,1047,733
9993.17,7789.17,996,1208
10058.84,7875.84,922,1261
10093.68,7926.68,855,1312
10172.95,7942.95,830,1400
10191.56,8348.56,573,1270
10203.12,8341.12,461,1401
10132.98,8187.98,460,1485
10002.23,7899.23,335,1768
9822.02,8219.02,46,1557
9719.59,7954.59,0,1765
9574.18,7850.18,0,1724
9213.88,7511.88,0,1702
8900.02,7244.02,0,1656
8605.96,6933.96,0,1672
8448.81,6711.81,0,1737
8380.46,6653.46,0,1727
8392.06,6622.06,0,1770
8391.88,6708.88,0,1683
8448.33,6938.33,0,1510
8792.04,7401.04,198,1193
9184.83,7562.83,676,946
9482.58,7696.58,907,879
9712.18,7495.18,950,1267
9877.47,7452.47,900,1525
9950.83,7398.83,940,1612
9957.5,7432.5,962,1563
9949.59,7471.59,925,1553
10087.22,7558.22,884,1645
9999.07,7578.07,567,1854
9993.84,7559.84,510,1924
9904.84,7172.84,410,2322
9808.61,7074.61,311,2423
9554.56,7164.56,96,2294
9374.32,7094.32,0,2280
9312,7039,0,2273
9016.7,6776.7,0,2240
8723.96,6648.96,0,2075
8398.52,6563.52,0,1835
8278.24,6427.24,0,1851
8247.88,6249.88,0,1998
8135.25,6203.25,0,1932
8170.57,6394.57,0,1776
8218.53,6525.53,0,1693
8179.67,6615.67,18,1546
8449.09,6886.09,110,1453
8725.83,7240.83,163,1322
8882.41,7306.41,233,1343
9014.95,7257.95,253,1504
9114.24,7312.24,217,1585
9083.37,7226.37,220,1637
9098.22,6930.22,566,1602
9164.47,7334.47,214,1616
9026.83,7075.83,277,1674
9184.3,7125.3,215,1844
9085.16,6963.16,328,1794
8956.09,7039.09,240,1677
8854.67,7503.67,66,1285
8904.6,7685.6,0,1219
8816.17,7638.17,0,1178
8633.45,7533.45,0,1100
8330.86,7458.86,0,872
8128.38,7458.38,0,670
8080.12,7502.12,0,578
7986.5,7337.5,0,649
7988.47,7367.47,0,621
8006.64,7507.64,0,499
8036.84,7510.84,0,526
8135.35,7586.35,24,525
8325.97,7735.97,96,494
8523.63,7847.63,238,438
8766.5,7907.5,436,423
8912.14,7922.14,523,467
8957.4,7731.4,658,568
8980.5,7672.5,668,640
8944.37,7429.37,809,706
8856.58,7319.58,873,664
8915.94,7531.94,709,675
9094.19,7650.19,749,695
9047.64,7764.64,654,629
9007.85,8063.85,357,587
8948.81,8155.81,77,716
8994.18,8152.18,0,842
8955.93,7943.93,0,1012
8677.39,7476.39,0,1201
8409.33,6925.33,0,1484
8289.61,6657.61,0,1632
8247.23,6669.23,0,1578
8215.66,6799.66,0,1416
8142.07,6754.07,0,1388
8212.68,7106.68,0,1106
8400.89,7607.89,0,793
8824.24,8043.24,104,677
9141.76,8306.76,376,459
9321.16,8167.16,897,257
9523.38,8289.38,966,268
9521.64,8184.64,992,345
9584.59,8364.59,759,461
9592.57,8118.57,901,573
9582.64,8163.64,781,638
9576.39,8102.39,702,772
9680.3,8187.3,776,717
9630.28,8361.28,662,607
9549.93,8359.93,314,876
9272.58,8458.58,139,675
9043.3,8329.3,20,694
9045.45,8475.45,0,570
8958.12,8682.12,0,276
8703.9,8149.9,0,554
8578.02,8070.02,0,508
8366.62,8124.62,0,242
8217.33,8093.33,0,124
8267.45,8048.45,0,219
8250.05,8089.05,0,161
8205.39,8109.39,0,96
8225.97,8147.97,0,78
8614.78,8274.78,225,115
8941,8219,665,57
9131.94,8236.94,884,11
9330.82,8361.82,952,17
9304.95,8467.95,819,18
9231.6,8615.6,591,25
9281.3,8526.3,684,71
9345.84,8633.84,552,160
9332.24,8318.24,865,149
9625.95,8307.95,572,746
9577.22,8812.22,428,337
9328.63,8441.63,656,231
9341.74,8628.74,391,322
9157.8,8755.8,35,367
8996.3,8548.3,0,448
8903.61,8479.61,0,424
8762.32,8168.32,0,594
8504.75,8185.75,0,319
8392.49,8147.49,0,245
8378.89,8134.89,0,244
8252.77,8011.77,0,241
8340.65,8189.65,0,151
8461.47,8323.47,0,138
8385.6,8295.6,0,90
8828.77,8493.77,244,91
9346.18,8590.18,728,28
9445.64,8543.64,895,7
9519.57,8594.57,910,15
9648.26,8759.26,881,8
9633.08,8803.08,796,34
9614.03,8989.03,616,9
9483,8961,501,21
9476.07,8500.07,874,102
9604.21,8600.21,869,135
9524.59,8655.59,768,101
9503.51,8804.51,579,120
9318.86,8819.86,364,135
9168.32,8890.32,123,155
9138.74,8979.74,19,140
9080.32,8926.32,0,154
8726.15,8590.15,0,136
8490.23,8437.23,0,53
8362.37,8280.37,0,82
8361.03,8302.03,0,59
8328.9,8255.9,0,73
8332.58,8248.58,0,84
8392.27,8290.27,0,102
8471.15,8373.15,0,98
8700.31,8410.31,97,193
9097.19,8618.19,320,159
9256.76,8700.76,541,15
9332.44,8697.44,539,96
9507.46,8783.46,629,95
9479.33,8775.33,634,70
9526.73,8839.73,586,101
9567.14,8671.14,713,183
9754.09,8770.09,784,200
9672.69,8608.69,879,185
9778.01,8447.01,824,507
9702.12,8471.12,414,817
9595.45,8391.45,493,711
9233.33,8885.33,77,271
9063.37,8720.37,18,325
9049.09,8795.09,0,254
8778.33,8659.33,0,119
8541.33,8516.33,0,25
8382.11,8312.11,0,70
8295.86,8251.86,0,44
8398.52,8298.52,0,100
8373.17,8282.17,0,91
8496.65,8416.65,0,80
8539.12,8501.12,0,38
8900.49,8626.49,258,16
9203.68,8440.68,763,0
9430.16,8438.16,975,17
9648.98,8566.98,1051,31
9773.79,8668.79,1099,6
9778.88,8680.88,1096,2
9733.06,8861.06,867,5
9682.73,8909.73,737,36
9684.03,8763.03,841,80
9715.84,8787.84,661,267
9914.07,8768.07,795,351
9767.51,8829.51,856,82
9621.16,8862.16,635,124
9387.61,9071.61,217,99
9213.42,8997.42,0,216
9163.04,8875.04,0,288
8990.07,8590.07,0,400
8766.03,8294.03,0,472
8592.48,8136.48,0,456
8426.19,8003.19,0,423
8357.55,7937.55,0,420
8280.49,7887.49,0,393
8274.37,7944.37,0,330
8221.01,7921.01,0,300
8381.13,7835.13,269,277
8717.9,7800.9,762,155
8913.12,7844.12,967,102
9178.35,7930.35,1052,196
9287.09,7900.09,1074,313
9378.41,7911.41,1075,392
9549.25,8097.25,1047,405
9557.9,8004.9,1059,494
9582.68,8062.68,1052,468
9617.03,8149.03,1049,419
9542.9,8128.9,979,435
9544.98,8118.98,891,535
9462.53,8058.53,687,717
9348.4,8132.4,226,990
9302.81,8217.81,0,1085
9361.64,8113.64,0,1248
9082.65,7718.65,0,1364
8805.89,7441.89,0,1364
8539.72,7259.72,0,1280
8368.08,7249.08,0,1119
8284.06,7358.06,0,926
8171.74,7389.74,0,782
8197.15,7570.15,0,627
8188,7681,10,497
8244.71,7541.71,261,442
8451.3,7352.3,738,361
8849.85,7547.85,948,354
9039.48,7233.48,1034,772
9246.71,7193.71,1087,966
9322.87,7185.87,1029,1108
9346.74,7140.74,1045,1161
9458.73,7291.73,961,1206
9524.28,7288.28,891,1345
9495.08,7676.08,592,1227
9570.11,7929.11,568,1073
9647.82,8277.82,435,935
9623.12,8188.12,631,804
9510.74,8490.74,124,896
9392.71,8307.71,0,1085
9425.6,7971.6,0,1454
8995.91,7286.91,0,1709
8689.91,6989.91,0,1700
8468.85,6847.85,0,1621
8318,6616,0,1702
8301.21,6756.21,0,1545
8243.3,6761.3,0,1482
8287.94,6766.94,0,1521
8400.25,7032.25,2,1366
8870.47,7301.47,315,1254
9227.84,7371.84,839,1017
9563.65,7458.65,976,1129
9745.78,7371.78,957,1417
9961.02,7658.02,1016,1287
9858.35,8145.35,558,1155
10114.79,8404.79,562,1148
10233.39,8006.39,1035,1192
10221.02,7935.02,1048,1238
10274.36,8137.36,1038,1099
10317.92,8431.92,979,907
10271.15,8577.15,923,771
10132.74,8780.74,723,629
9996.09,9170.09,248,578
9662.74,8891.74,0,771
9470.86,8417.86,0,1053
9199.87,7729.87,0,1470
8888.42,7005.42,0,1883
8651.3,6561.3,0,2090
8521.43,6445.43,0,2076
8359.8,6448.8,0,1911
8278.3,6598.3,0,1680
8310.39,6884.39,0,1426
8491.83,7082.83,6,1403
8907.7,7396.7,222,1289
9206.5,7258.5,706,1242
9381.98,7339.98,833,1209
9558.23,7114.23,948,1496
9663.49,7199.49,920,1544
9710.48,7115.48,973,1622
9689.18,7006.18,983,1700
9685.28,6942.28,978,1765
9675.21,6717.21,909,2049
9675.23,6728.23,760,2187
9739.87,6957.87,497,2285
9630.61,7187.61,274,2169
9452.07,7361.07,147,1944
9276.41,7582.41,48,1646
9269.02,7889.02,0,1380
9181.4,7809.4,0,1372
8758.6,7262.6,0,1496
8421.3,7151.3,0,1270
8209.1,7169.1,0,1040
8045.99,7172.99,0,873
8013.11,7175.11,0,838
8033.82,7340.82,0,693
8157.1,7627.1,0,530
8283.99,8010.99,9,264
8592.84,8317.84,59,216
8949.24,8508.24,263,178
9135.92,8630.92,329,176
9258.81,8576.81,410,272
9421.63,8604.63,462,355
9446.88,8452.88,601,393
9481.23,8201.23,813,467
9512.1,8173.1,796,543
9498.32,8045.32,796,657
9495.86,7994.86,809,692
9526.22,8000.22,690,836
9495.21,7907.21,604,984
9352.71,7874.71,393,1085
9157.86,8183.86,115,859
8979.85,8170.85,0,809
8995.1,8150.1,0,845
8733.78,7711.78,0,1022
8418.23,7091.23,0,1327
8260.92,7327.92,0,933
8190.81,7663.81,0,527
8124.48,7788.48,0,336
8162.1,7995.1,0,167
8196.04,7986.04,0,210
8322.9,8046.9,18,258
8576.94,8098.94,316,162
8985.23,8123.23,815,47
9172.83,8157.83,967,48
9203.67,8120.67,1059,24
9225.07,8114.07,1083,28
9312.11,8173.11,1087,52
9362.88,8199.88,1094,69
9315.39,8140.39,1095,80
9378.43,8199.43,1092,87
9540,8319,1073,148
9607.12,8406.12,1020,181
9567.38,8472.38,854,241
9437.13,8442.13,619,376
9212.95,8487.95,163,562
9086.13,8245.13,0,841
9178.32,7989.32,0,1189
8907.51,7604.51,0,1303
8538.56,6842.56,0,1696
8355.6,6576.6,0,1779
8262.71,6365.71,0,1897
8157.81,6295.81,0,1862
8198.87,6214.87,0,1984
8249.39,6376.39,0,1873
8359.75,6482.75,11,1866
8789.54,6676.54,163,1950
9075.7,6829.7,539,1707
9254.5,6911.5,819,1524
9513.23,7173.23,953,1387
9615.71,7103.71,1016,1496
9751.2,7327.2,1044,1380
9817,7611,1011,1195
9911.25,7910.25,1047,954
9873.25,8000.25,959,914
9982.6,8219.6,850,913
9985.75,8197.75,833,955
9864.46,8006.46,744,1114
9675.65,8006.65,273,1396
9580.8,8244.8,113,1223
9300.6,8036.6,0,1264
9371.05,7653.05,0,1718
9016.42,7599.42,0,1417
8680.18,7488.18,0,1192
8436.04,7052.04,0,1384
8317.42,7618.42,0,699
8232.76,7602.76,0,630
8119.2,7499.2,0,620
8146.38,7383.38,0,763
8137.45,6988.45,0,1149
8220.16,7283.16,96,841
8512.68,7707.68,286,519
8748.55,7908.55,499,341
8916.14,8107.14,639,170
9031.07,8233.07,758,40
9204.24,8293.24,876,35
9248.56,8287.56,895,66
9317.6,8404.6,848,65
9335.44,8350.44,898,87
9378.62,8471.62,809,98
9431.09,8634.09,607,190
9305.73,8359.73,590,356
9273.09,8087.09,289,897
9159.35,8089.35,130,940
8979.57,7890.57,0,1089
9031.78,8040.78,0,991
8788.47,7748.47,0,1040
8568.99,7300.99,0,1268
8389.88,6833.88,0,1556
8154,6687,0,1467
8136.17,6642.17,0,1494
8077.27,6576.27,0,1501
8015.23,6718.23,0,1297
7994.85,6709.85,9,1276
8164.63,6580.63,231,1353
8307.86,6557.86,613,1137
8577.12,6879.12,850,848
8820.17,7101.17,831,888
9019.85,7086.85,1037,896
9178.01,7192.01,1077,909
9389.35,7421.35,1053,915
9419.82,7374.82,1002,1043
9545.31,7125.31,861,1559
9636.73,7781.73,632,1223
9757.34,7804.34,505,1448
9747.15,7736.15,702,1309
9669.46,7898.46,684,1087
9497.92,8034.92,270,1193
9349.4,7927.4,12,1410
9286.94,7733.94,0,1553
8995.53,7233.53,0,1762
8729.46,7037.46,0,1692
8538.88,6416.88,0,2122
8366.71,6264.71,0,2102
8296.89,6441.89,0,1855
8282.69,6400.69,0,1882
8258.93,6526.93,0,1732
8169.96,6776.96,22,1371
8262.77,6721.77,208,1333
8509.53,6840.53,354,1315
8764.98,7460.98,312,992
8892.46,7583.46,335,974
9085.99,7457.99,330,1298
9273.3,7416.3,691,1166
9390.78,7336.78,832,1222
9542.55,7532.55,836,1174
9530.61,7911.61,639,980
9534.97,7452.97,535,1547
9642.32,7318.32,399,1925
9692.62,7266.62,580,1846
9563.76,7109.76,706,1748
9375.92,7093.92,289,1993
9305.43,7109.43,13,2183
9200.39,7007.39,0,2193
8809.57,6669.57,0,2140
8466.52,6332.52,0,2134
8284.09,6267.09,0,2017
8287.29,6096.29,0,2191
8235.98,6060.98,0,2175
8263.48,6184.48,0,2079
8324.56,6224.56,0,2100
8455.85,6299.85,23,2133
8936.82,6460.82,386,2090
9294.98,6482.98,787,2025
9443.74,6574.74,830,2039
9631.38,6739.38,929,1963
9805.37,6832.37,989,1984
9789.92,7012.92,1020,1757
9706.28,7077.28,1015,1614
9704.69,7106.69,982,1616
9761.91,7184.91,958,1619
9871.61,7406.61,961,1504
9936.54,7913.54,741,1282
9760.71,7743.71,852,1165
9525.65,7951.65,629,945
9444.97,8379.97,296,769
9219.13,8412.13,13,794
9183.11,8497.11,0,686
8917.48,8177.48,0,740
8573.84,7790.84,0,783
8293.37,7757.37,0,536
8186.4,7626.4,0,560
8233.84,7724.84,0,509
8201.87,7650.87,0,551
8267.81,7625.81,0,642
8420.48,7739.48,2,679
8743.11,8071.11,57,615
8883.88,8333.88,122,428
8993.52,8326.52,283,384
9057.66,8274.66,252,531
9195.98,8527.98,364,304
9205.75,8140.75,508,557
9402.1,8083.1,879,440
9497.39,8278.39,1041,178
9463.26,8299.26,999,165
9389.36,8302.36,831,256
9504.14,8322.14,904,278
9381.04,8390.04,696,295
9222.59,8381.59,544,297
9131.09,8492.09,294,345
9076.46,8554.46,16,506
8915.11,8334.11,0,581
8702.45,8137.45,0,565
8436.94,8055.94,0,381
8278.3,7856.3,0,422
8256.43,7985.43,0,271
8252.77,7783.77,0,469
8279.33,7657.33,0,622
8309.08,7660.08,0,649
8338.22,7527.22,21,790
8789.77,7432.77,217,1140
9041.66,7875.66,299,867
9207.94,7795.94,692,720
9411.04,7800.04,839,772
9404.61,8034.61,727,643
