load,NDV,Solar,Wind
8466.8,6812.8,332,1322
8466.12,6824.12,338,1304
8453.92,6804.92,344,1305
8427.31,6789.31,352,1286
8473.63,6829.63,358,1286
8500.15,6865.15,362,1273
8473.64,6827.64,371,1275
8472.19,6836.19,380,1256
8476.78,6828.78,388,1260
8496.74,6843.74,399,1254
8472.07,6817.07,407,1248
8474.09,6823.09,412,1239
8468.51,6816.51,413,1239
8508.48,6835.48,430,1243
8517.76,6848.76,436,1233
8524.85,6856.85,444,1224
8550.6,6882.6,453,1215
8509.76,6846.76,462,1201
8482.06,6805.06,469,1208
8503.88,6819.88,479,1205
8496.94,6796.94,488,1212
8522.05,6827.05,493,1202
8497.15,6788.15,502,1207
8517.16,6802.16,508,1207
8529.93,6810.93,517,1202
8522.48,6816.48,522,1184
8512.22,6799.22,532,1181
8543.2,6824.2,541,1178
8545,6830,547,1168
8540.9,6825.9,557,1158
8570.81,6842.81,564,1164
8555.81,6814.81,574,1167
8571.64,6823.64,582,1166
8593.22,6845.22,591,1157
8579.45,6838.45,600,1141
8616.85,6861.85,607,1148
8602.35,6873.35,616,1113
8626.92,6899.92,623,1104
8634.39,6906.39,631,1097
8621.06,6872.06,638,1111
8659.63,6916.63,645,1098
8635.18,6894.18,651,1090
8654.15,6905.15,658,1091
8653.52,6899.52,665,1089
8645.44,6902.44,671,1072
8661.79,6907.79,677,1077
8683.22,6926.22,684,1073
8673.83,6908.83,691,1074
8625.38,6856.38,697,1072
8620.39,6852.39,703,1065
8675.31,6908.31,709,1058
8685.81,6901.81,716,1068
8697.98,6921.98,722,1054
8705.93,6923.93,728,1054
8696.12,6910.12,735,1051
8711.79,6916.79,741,1054
8714.49,6913.49,748,1053
8742.15,6947.15,754,1041
8743.95,6936.95,760,1047
8737.22,6941.22,765,1031
8742.85,6946.85,770,1026
8733.27,6942.27,775,1016
8757.57,6961.57,781,1015
8748.6,6957.6,786,1005
8775.58,6969.58,792,1014
8763.9,6966.9,796,1001
8778.12,6985.12,800,993
8785.34,6998.34,804,983
8789.37,7014.37,808,967
8793.43,7014.43,812,967
8790.19,7022.19,816,952
8800.43,7032.43,821,947
8819.05,7053.05,825,941
8773.69,7008.69,831,934
8807.17,7040.17,835,932
8805.57,7042.57,840,923
8803.74,7051.74,841,911
8775.71,7028.71,843,904
8783.94,7040.94,845,898
8804.61,7068.61,847,889
8801.66,7075.66,849,877
8820.16,7084.16,849,887
8809.16,7087.16,851,871
8822.17,7097.17,854,871
8831.8,7118.8,856,857
8835.11,7114.11,860,861
8825.23,7107.23,863,855
8830.72,7104.72,865,861
8835.3,7110.3,866,859
8840.19,7113.19,868,859
8837.65,7114.65,870,853
8844.84,7128.84,872,844
8831.08,7119.08,874,838
8884.05,7177.05,876,831
8892.1,7189.1,879,824
8878.99,7186.99,881,811
8883.83,7186.83,884,813
8877.63,7182.63,887,808
8883.35,7191.35,889,803
8880.25,7192.25,890,798
8896.42,7216.42,889,791
8901.48,7219.48,891,791
8905.3,7227.3,892,786
8912.52,7234.52,895,783
8922.87,7232.87,902,788
8955.44,7275.44,899,781
8966.49,7293.49,901,772
8980.69,7296.69,908,776
8971.23,7285.23,909,777
8995.91,7308.91,911,776
9004.84,7314.84,913,777
9007.09,7316.09,916,775
9039.48,7351.48,918,770
9032.4,7358.4,919,755
9035.33,7352.33,921,762
9027.41,7344.41,924,759
9049.36,7367.36,926,756
9039.46,7373.46,926,740
9046.51,7376.51,926,744
9052.65,7386.65,929,737
9013.85,7352.85,932,729
9034.8,7373.8,936,725
9033.43,7368.43,938,727
9085.68,7410.68,940,735
9078.02,7417.02,941,720
9097.63,7436.63,943,718
9101.75,7432.75,945,724
9117.39,7456.39,946,715
9130.59,7463.59,948,719
9136.65,7470.65,950,716
9122.12,7458.12,950,714
9137.87,7476.87,951,710
9130.82,7470.82,954,706
9156.59,7488.59,956,712
9169.72,7500.72,957,712
9153.38,7469.38,959,725
9171.46,7483.46,960,728
9173.02,7488.02,959,726
9164.92,7476.92,963,725
9173.09,7500.09,964,709
9176.45,7505.45,965,706
9176.66,7505.66,966,705
9179.77,7509.77,967,703
9183.88,7523.88,966,694
9185.87,7519.87,969,697
9213.69,7551.69,969,693
9193.75,7530.75,970,693
9202.22,7535.22,972,695
9222.84,7562.84,973,687
9144.34,7493.34,975,676
9157.74,7499.74,976,682
9143.62,7495.62,977,671
9158.27,7496.27,979,683
9187.9,7520.9,979,688
9164.87,7496.87,977,691
9183.91,7515.91,978,690
9177.34,7515.34,978,684
9175.62,7510.62,980,685
9193.33,7528.33,981,684
9179.75,7514.75,982,683
9198.08,7540.08,981,677
9226.98,7572.98,983,671
9213.41,7573.41,984,656
9219.09,7568.09,986,665
9237.61,7590.61,987,660
9240.39,7604.39,986,650
9228.03,7597.03,988,643
9247.61,7611.61,990,646
9242.56,7605.56,991,646
9250.17,7618.17,989,643
9249.07,7610.07,992,647
9255.48,7600.48,994,661
9254.8,7596.8,996,662
9262.4,7601.4,998,663
9319.2,7652.2,997,670
9324.74,7653.74,994,677
9327.12,7657.12,997,673
9332.9,7664.9,1000,668
9322.89,7661.89,999,662
9349.15,7675.15,999,675
9346.03,7678.03,1000,668
9372.6,7688.6,1004,680
9364.26,7669.26,1004,691
9400.9,7706.9,1006,688
9386.83,7690.83,1004,692
9408.56,7714.56,1006,688
9403.08,7702.08,1008,693
9376.65,7658.65,1009,709
9385.42,7662.42,1012,711
9350.13,7643.13,1014,693
9375.09,7660.09,1015,700
9417.02,7704.02,1016,697
9420.5,7705.5,1016,699
9407.08,7701.08,1019,687
9406.75,7684.75,1020,702
9420.41,7703.41,1022,695
9425.7,7707.7,1024,694
9413.9,7698.9,1023,692
9424.56,7704.56,1026,694
9446.57,7717.57,1027,702
9444.32,7719.32,1025,700
9416.33,7690.33,1029,697
9457.33,7731.33,1029,697
9431.48,7700.48,1022,709
9451.74,7723.74,1019,709
9465.35,7726.35,1024,715
9468.83,7746.83,1023,699
9466.72,7755.72,1021,690
9482.77,7763.77,1022,697
9472.42,7764.42,1027,681
9466.31,7742.31,1025,699
9496.18,7778.18,1027,691
9482.49,7763.49,1024,695
9519.05,7800.05,1021,698
9508.08,7803.08,1019,686
9498.82,7784.82,1021,693
9484.14,7752.14,1021,711
9499.87,7769.87,1021,709
9491.08,7768.08,1023,700
9495.19,7783.19,1022,690
9556.44,7841.44,1018,697
9505.52,7782.52,1015,708
9518.3,7806.3,1016,696
9488.64,7780.64,1010,698
9501.43,7787.43,1006,708
9527.56,7816.56,1005,706
9542.19,7834.19,1003,705
9527.27,7819.27,1002,706
9556.75,7862.75,1004,690
9540.48,7832.48,1011,697
9571.99,7868.99,1014,689
9611.25,7895.25,1016,700
9579.86,7870.86,1015,694
9601.53,7897.53,1014,690
9592.8,7897.8,1007,688
9599.61,7898.61,1004,697
9603.89,7902.89,1002,699
9584.04,7900.04,1002,682
9590.46,7901.46,997,692
9619.79,7921.79,1002,696
9593.29,7905.29,1002,686
9622.61,7927.61,1001,694
9621,7927,1005,689
9597.31,7904.31,1002,691
9630.63,7955.63,995,680
9624.5,7934.5,998,692
9615.1,7932.1,999,684
9642.83,7955.83,1005,682
9621.54,7926.54,1001,694
9604.11,7924.11,999,681
9610.08,7929.08,997,684
9653.41,7984.41,996,673
9658.14,7977.14,997,684
9674.84,7999.84,994,681
9644.85,7977.85,994,673
9647.68,7980.68,999,668
9687.39,8009.39,1002,676
9712.3,8030.3,1011,671
9675.71,7986.71,1021,668
9682.48,7996.48,1023,663
9685.89,7996.89,1023,666
9668.97,7978.97,1025,665
9711.37,8031.37,1021,659
9713.07,8023.07,1019,671
9747.6,8065.6,1024,658
9727.5,8053.5,1024,650
9721.89,8037.89,1033,651
9740.52,8050.52,1036,654
9737.1,8033.1,1032,672
9729.9,8025.9,1032,672
9729.93,8017.93,1030,682
9739.52,8040.52,1025,674
9769.66,8076.66,1019,674
9765.52,8083.52,1021,661
9767.86,8073.86,1026,668
9793.47,8096.47,1035,662
9758.06,8066.06,1036,656
9747.31,8044.31,1037,666
9724.16,8020.16,1032,672
9735.16,8036.16,1031,668
9758.9,8074.9,1029,655
9731.84,8048.84,1034,649
9771.83,8095.83,1036,640
9750.51,8070.51,1035,645
9797.82,8133.82,1032,632
9739.23,8079.23,1031,629
9739.38,8080.38,1029,630
9738.46,8088.46,1034,616
9725.05,8075.05,1036,614
9733.92,8075.92,1040,618
9751.85,8092.85,1039,620
9758.38,8124.38,1037,597
9760.15,8127.15,1041,592
9757.98,8120.98,1045,592
9748.26,8135.26,1045,568
9748.68,8127.68,1041,580
9774.63,8157.63,1035,582
9775.75,8177.75,1035,563
9774.77,8167.77,1034,573
9793.61,8175.61,1039,579
9796.72,8188.72,1037,571
9801.22,8193.22,1038,570
9798.34,8207.34,1039,552
9799.22,8188.22,1047,564
9803.09,8191.09,1052,560
9800.9,8190.9,1053,557
9794.43,8190.43,1041,563
9790.97,8201.97,1032,557
9810.48,8212.48,1030,568
9821.23,8232.23,1030,559
9805.18,8223.18,1030,552
9847.94,8261.94,1032,554
9811.83,8233.83,1032,546
9817.6,8262.6,1028,527
9808.44,8254.44,1023,531
9825.85,8256.85,1025,544
9824.18,8267.18,1027,530
9819.81,8254.81,1028,537
9820.01,8266.01,1022,532
9819.41,8261.41,1015,543
9822.39,8273.39,1011,538
9809.67,8258.67,1019,532
9821.13,8272.13,1022,527
9833.72,8286.72,1022,525
9828.97,8299.97,1010,519
9824.72,8293.72,1008,523
9826,8292,1016,518
9837.91,8297.91,1022,518
9824.38,8301.38,1019,504
9817.75,8294.75,1025,498
9838.51,8313.51,1029,496
9862.89,8362.89,1019,481
9845.27,8364.27,1002,479
9883.24,8403.24,1002,478
9847.82,8358.82,1003,486
9894.51,8415.51,1001,478
9869.75,8385.75,997,487
9899.37,8424.37,999,476
9889.2,8406.2,997,486
9919.03,8445.03,987,487
9913.62,8447.62,986,480
9929.08,8468.08,985,476
9926.03,8465.03,990,471
9927.12,8478.12,991,458
9947.43,8505.43,982,460
9910.69,8469.69,979,462
9902.39,8468.39,978,456
9913.41,8475.41,985,453
9910.18,8460.18,996,454
9921.76,8465.76,1004,452
9935.46,8480.46,1007,448
9970.54,8519.54,1011,440
9944.6,8499.6,1008,437
9940.27,8496.27,1001,443
9903.26,8451.26,1000,452
9892.62,8444.62,1000,448
9914.71,8446.71,1004,464
9945.41,8485.41,1007,453
9947.87,8509.87,999,439
9946.55,8514.55,991,441
9939.2,8511.2,988,440
9955.27,8533.27,978,444
9919.33,8500.33,976,443
9951.99,8533.99,988,430
9908.53,8518.53,986,404
9907.65,8537.65,967,403
9896.88,8540.88,948,408
9896.56,8540.56,936,420
9929.67,8605.67,917,407
9918.98,8607.98,903,408
9908.43,8590.43,898,420
9907.99,8583.99,902,422
9905.74,8586.74,907,412
9925.1,8586.1,916,423
9935.97,8580.97,933,422
9911.33,8549.33,948,414
9916.15,8543.15,951,422
9888.5,8524.5,949,415
9900.16,8555.16,942,403
9911.6,8580.6,936,395
9923.9,8620.9,923,380
9856.06,8582.06,901,373
9858.34,8581.34,886,391
9852.91,8571.91,894,387
9821.08,8536.08,905,380
9860.57,8564.57,920,376
9849.1,8555.1,918,376
9848.54,8536.54,931,381
9867.81,8560.81,930,377
9840.32,8545.32,926,369
9829.74,8524.74,937,368
9853.08,8560.08,927,366
9849.87,8575.87,912,362
9865.65,8604.65,898,363
9838.71,8608.71,876,354
9875.14,8657.14,851,367
9841.76,8646.76,834,361
9861.64,8686.64,829,346
9895.38,8715.38,822,358
9848.01,8683.01,806,359
9857.86,8692.86,810,355
9839.09,8663.09,826,350
9869.48,8683.48,830,356
9862.81,8688.81,833,341
9876,8726,815,335
9863.85,8718.85,805,340
9873.01,8732.01,795,346
9854.35,8715.35,791,348
9862.09,8733.09,788,341
9850.41,8736.41,783,331
9863.07,8745.07,781,337
9862.26,8725.26,786,351
9874.8,8730.8,798,346
9865,8726,805,334
9847.94,8722.94,795,330
9870.06,8762.06,789,319
9856.54,8757.54,791,308
9917.97,8815.97,799,303
9901.82,8815.82,782,304
9901.24,8813.24,776,312
9926.24,8828.24,775,323
9907.33,8801.33,784,322
9911.56,8811.56,777,323
9911.31,8825.31,767,319
9922.52,8859.52,761,302
9915.03,8860.03,767,288
9892.3,8821.3,776,295
9927.11,8842.11,781,304
9907.21,8831.21,775,301
9888.37,8815.37,772,301
9909.92,8854.92,764,291
9855.67,8790.67,764,301
9856.33,8787.33,764,305
9900.09,8834.09,768,298
9876.74,8823.74,759,294
9925.83,8879.83,761,285
9914.88,8874.88,755,285
9935.82,8912.82,749,274
9923.86,8867.86,762,294
9873.46,8795.46,776,302
9886.1,8829.1,768,289
9890.4,8816.4,778,296
9881.53,8823.53,769,289
9888.42,8842.42,760,286
9849.76,8849.76,719,281
9855.48,8867.48,718,270
9843.73,8857.73,722,264
9873.58,8885.58,725,263
9840.21,8865.21,711,264
9864.31,8860.31,717,287
9866.87,8870.87,712,284
9847.35,8843.35,712,292
9861.95,8871.95,710,280
9838,8849,709,280
9878.56,8876.56,723,279
9871.53,8858.53,736,277
9827.12,8801.12,738,288
9847.59,8801.59,753,293
9865.6,8818.6,759,288
9823.54,8769.54,775,279
9813.12,8754.12,781,278
9805.49,8748.49,784,273
9808.23,8748.23,785,275
9816.36,8758.36,786,272
9798.64,8746.64,774,278
9803.7,8761.7,765,277
9835.63,8794.63,763,278
9821.02,8777.02,766,278
9814.47,8787.47,758,269
9843.25,8818.25,750,275
9814.24,8802.24,739,273
9825.64,8826.64,729,270
9804.54,8826.54,715,263
9794.39,8814.39,706,274
9825.59,8878.59,687,260
9801.56,8864.56,680,257
9829.69,8900.69,669,260
9815.51,8879.51,675,261
9817.14,8857.14,684,276
9810.73,8846.73,692,272
9829.38,8865.38,693,271
9809.42,8838.42,704,267
9800.57,8842.57,703,255
9820.4,8855.4,704,261
9819.94,8858.94,704,257
9813.01,8853.01,696,264
9795.75,8836.75,695,264
9825.57,8866.57,691,268
9798.32,8849.32,695,254
9827.11,8888.11,692,247
9793.38,8856.38,682,255
9815.7,8880.7,670,265
9820.19,8897.19,662,261
9841.65,8931.65,653,257
9815,8895,654,266
9805.77,8872.77,656,277
9815.63,8878.63,653,284
9801.67,8864.67,657,280
9828.07,8884.07,662,282
9858.28,8931.28,660,267
9857.5,8950.5,653,254
9830.09,8929.09,649,252
9844.26,8933.26,648,263
9858.29,8945.29,653,260
9861.37,8943.37,657,261
9843.43,8911.43,665,267
9856.58,8926.58,663,267
9840.22,8914.22,667,259
9855.66,8929.66,666,260
9861.58,8939.58,665,257
9871.1,8950.1,665,256
9863.21,8934.21,670,259
9819.7,8886.7,676,257
9799.66,8858.66,681,260
9795.73,8855.73,685,255
9845.45,8920.45,682,243
9819.76,8899.76,673,247
9862.6,8940.6,672,250
9842.47,8919.47,665,258
9843.1,8925.1,657,261
9856.4,8946.4,652,258
9818.36,8922.36,641,255
9841.84,8943.84,651,247
9883.68,8982.68,658,243
9865.18,8956.18,661,248
9863.96,8939.96,670,254
9891.93,8960.93,677,254
9873.92,8931.92,685,257
9892.47,8960.47,677,255
9885.19,8968.19,664,253
9868.88,8971.88,646,251
9901,9012,639,250
9888.24,9006.24,637,245
9886.63,8995.63,643,248
9889.13,8989.13,648,252
9886.64,8993.64,642,251
9885.76,9002.76,640,243
9864.02,8974.02,639,251
9868.81,8978.81,636,254
9874.27,8972.27,637,265
9831.44,8927.44,640,264
9857.47,8927.47,661,269
9866.92,8932.92,664,270
9861.28,8919.28,666,276
9863.16,8924.16,662,277
9871.6,8931.6,659,281
9874.58,8938.58,658,278
9840.44,8904.44,659,277
9869.56,8931.56,659,279
9863.55,8927.55,658,278
9861.62,8927.62,656,278
9871.5,8938.5,659,274
9887.96,8958.96,656,273
9877.99,8941.99,660,276
9905.5,8970.5,659,276
9886.6,8940.6,666,280
9887.69,8930.69,668,289
9872.96,8911.96,668,293
9882.77,8926.77,664,292
9923.06,8966.06,666,291
9903.29,8946.29,668,289
9893.56,8928.56,667,298
9880.75,8921.75,661,298
9927.35,8975.35,657,295
9931.59,8981.59,651,299
9913.69,8962.69,647,304
9920.69,8979.69,638,303
9929.09,8998.09,624,307
9916.02,8992.02,614,310
9912.7,8974.7,626,312
9913.28,8989.28,615,309
9916.08,8980.08,623,313
9921.56,8997.56,615,309
9926.28,9010.28,607,309
9934.91,9031.91,605,298
9930.29,9021.29,614,295
9923.06,9007.06,624,292
9926.79,9014.79,620,292
9936.81,9039.81,603,294
9926.33,9037.33,589,300
9946.28,9063.28,584,299
9944.7,9077.7,577,290
9955.52,9103.52,570,282
9959.11,9107.11,562,290
9953.37,9102.37,562,289
9948.21,9101.21,559,288
9956.66,9109.66,557,290
9974.84,9117.84,563,294
9966.98,9113.98,568,285
9975.25,9115.25,579,281
9966.63,9107.63,584,275
9984.69,9128.69,583,273
9974.41,9116.41,584,274
10002.15,9135.15,586,281
9989.16,9125.16,589,275
9980.44,9122.44,596,262
10004.7,9144.7,596,264
10013.91,9163.91,582,268
10022.21,9182.21,571,269
10015.44,9187.44,557,271
10013.52,9201.52,549,263
10025.91,9211.91,548,266
10028.94,9221.94,544,263
10018.99,9216.99,539,263
10012.71,9211.71,537,264
10035.83,9220.83,536,279
10026.85,9213.85,532,281
10033.57,9217.57,528,288
10030.13,9224.13,521,285
10007.47,9201.47,523,283
10012.06,9214.06,522,276
10021.91,9216.91,521,284
9968.58,9167.58,517,284
9978.47,9191.47,504,283
9968.84,9190.84,497,281
10019.1,9229.1,492,298
10019.53,9235.53,489,295
10035.59,9239.59,490,306
10024.11,9228.11,487,309
10044.56,9249.56,485,310
10016.72,9223.72,485,308
10025.43,9232.43,482,311
10031.63,9241.63,477,313
10028.09,9244.09,467,317
10044.08,9277.08,452,315
10024.11,9270.11,440,314
10047.09,9291.09,437,319
10027.02,9258.02,439,330
10031.63,9259.63,439,333
10031.03,9260.03,438,333
10051.04,9279.04,437,335
10025.53,9253.53,436,336
10015.69,9239.69,432,344
10032.39,9248.39,436,348
10010.55,9228.55,433,349
10029.77,9189.77,466,374
10012.99,9122.99,514,376
10016.78,9090.78,537,389
10017.87,9068.87,543,406
9962.59,9009.59,540,413
9957.77,8990.77,531,436
9984.29,9015.29,521,448
9974.95,9000.95,516,458
9977.47,9005.47,505,467
9983.4,9027.4,491,465
10015.37,9034.37,482,499
9981.69,9008.69,473,500
9972.48,8972.48,463,537
9957.78,8959.78,452,546
9990.36,8984.36,442,564
9977.27,8979.27,434,564
9974.52,8958.52,434,582
9962.76,8907.76,438,617
9957.57,8886.57,430,641
9970.76,8897.76,434,639
9987.94,8899.94,435,653
9939.54,8850.54,433,656
9968.06,8878.06,423,667
9957.16,8856.16,418,683
9935.25,8852.25,405,678
9940.16,8852.16,395,693
9936.05,8809.05,396,731
9920.98,8784.98,399,737
9924.98,8743.98,401,780
9945.77,8762.77,399,784
9921.5,8730.5,397,794
9935.58,8739.58,400,796
9908.76,8694.76,405,809
9941.71,8731.71,402,808
9942.32,8731.32,409,802
9969.22,8737.22,407,825
9918.42,8692.42,409,817
9912.57,8687.57,400,825
9946.42,8712.42,403,831
9972.05,8728.05,402,842
9944.07,8694.07,407,843
9927.88,8670.88,406,851
9938.77,8682.77,408,848
9958.61,8708.61,404,846
9948.88,8652.88,417,879
9948.85,8625.85,419,904
9914.95,8562.95,430,922
9918.02,8545.02,435,938
9911.24,8529.24,423,959
9922.11,8543.11,407,972
9944.8,8572.8,389,983
9966.65,8570.65,377,1019
9942.97,8555.97,370,1017
9949.47,8560.47,364,1025
9951.62,8564.62,360,1027
9955.08,8549.08,356,1050
9977.3,8570.3,352,1055
9940.73,8530.73,346,1064
9963.44,8526.44,344,1093
9987.2,8557.2,342,1088
9959.82,8529.82,331,1099
9978.57,8549.57,329,1100
9963.79,8534.79,326,1103
9983.61,8563.61,322,1098
9951.14,8491.14,324,1136
9987.84,8514.84,321,1152
9974.04,8486.04,323,1165
9980.33,8497.33,322,1161
9979.82,8487.82,324,1168
9957.67,8462.67,322,1173
9913.11,8417.11,321,1175
9961.01,8480.01,304,1177
9974.31,8480.31,295,1199
9947.19,8456.19,292,1199
9906.63,8378.63,302,1226
9924.59,8399.59,303,1222
9915.57,8379.57,305,1231
9912.33,8388.33,300,1224
9905.56,8378.56,296,1231
9886.11,8367.11,291,1228
9868.42,8345.42,289,1234
9844.25,8316.25,288,1240
9855.17,8327.17,283,1245
9840.13,8319.13,277,1244
9836.16,8298.16,278,1260
9845.04,8300.04,276,1269
9823.39,8284.39,272,1267
9824.69,8299.69,267,1258
9843.91,8319.91,259,1265
9817.75,8290.75,253,1274
9867.95,8319.95,247,1301
9872.24,8333.24,241,1298
9857.54,8312.54,236,1309
9842.75,8298.75,232,1312
9852.33,8312.33,227,1313
9837.14,8307.14,222,1308
9838.72,8321.72,216,1301
9834,8321,211,1302
9814.36,8309.36,204,1301
9801.05,8301.05,198,1302
9828.82,8305.82,193,1330
9827.85,8309.85,188,1330
9839.72,8335.72,181,1323
9834.27,8332.27,172,1330
9844.14,8353.14,161,1330
9846.85,8351.85,156,1339
9824.16,8340.16,153,1331
9819.14,8359.14,145,1315
9826.22,8347.22,140,1339
9809.6,8361.6,135,1313
9796.05,8333.05,134,1329
9794.01,8328.01,133,1333
9815.93,8329.93,130,1356
9829,8352,123,1354
9785.74,8302.74,121,1362
9858.34,8387.34,116,1355
9829.46,8359.46,113,1357
9839.57,8371.57,109,1359
9846.02,8377.02,108,1361
9840.48,8356.48,109,1375
9821.86,8348.86,107,1366
9830.24,8383.24,104,1343
9821.97,8378.97,101,1342
9823.68,8381.68,100,1342
9831.5,8409.5,101,1321
9814.31,8395.31,99,1320
9809.14,8382.14,95,1332
9785.57,8356.57,92,1337
9810.86,8380.86,88,1342
9800.61,8380.61,86,1334
9789.48,8376.48,84,1329
9793.63,8381.63,82,1330
9779.48,8387.48,80,1312
9757.21,8367.21,80,1310
9773.91,8392.91,78,1303
9772.5,8394.5,76,1302
9786.38,8408.38,77,1301
9756.5,8388.5,77,1291
9775.91,8401.91,77,1297
9785.31,8423.31,76,1286
9761.75,8394.75,75,1292
9750.41,8401.41,73,1276
9760.53,8416.53,72,1272
9753.67,8420.67,70,1263
9744.58,8431.58,68,1245
9766.34,8456.34,68,1242
9750.58,8445.58,65,1240
9766.14,8475.14,64,1227
9759.36,8478.36,61,1220
9748.07,8471.07,60,1217
9766.88,8490.88,58,1218
9763.42,8477.42,58,1228
9755.61,8483.61,56,1216
9769.97,8499.97,56,1214
9752.37,8492.37,55,1205
9746.4,8484.4,54,1208
9718.58,8469.58,52,1197
9739.39,8494.39,51,1194
9749.62,8509.62,51,1189
9728.27,8495.27,50,1183
9704.22,8468.22,49,1187
9733.92,8509.92,47,1177
9665.93,8438.93,46,1181
9676.8,8455.8,44,1177
9652.07,8432.07,44,1176
9657.09,8436.09,43,1178
9650.24,8433.24,43,1174
9658.42,8453.42,42,1163
9650.57,8454.57,41,1155
9648,8459,40,1149
9644.91,8456.91,41,1147
9644.57,8443.57,40,1161
9640.72,8456.72,38,1146
9648.94,8461.94,38,1149
9619.86,8430.86,37,1152
9653.26,8463.26,36,1154
9655.03,8463.03,36,1156
9624.77,8430.77,35,1159
9650.68,8452.68,35,1163
9629.16,8416.16,35,1178
9613.51,8395.51,34,1184
9628.19,8412.19,34,1182
9616.76,8402.76,34,1180
9620.63,8394.63,34,1192
9600.82,8375.82,33,1192
9624.56,8380.56,33,1211
9604.36,8360.36,32,1212
9627.5,8374.5,30,1223
9622.76,8381.76,28,1213
9626.85,8384.85,25,1217
9615.87,8383.87,23,1209
9614.37,8378.37,23,1213
9615.76,8375.76,22,1218
9640.73,8397.73,22,1221
9671.4,8427.4,21,1223
9659.1,8419.1,21,1219
9669.41,8428.41,21,1220
9649.26,8403.26,19,1227
9668.58,8433.58,19,1216
9664.98,8436.98,18,1210
9661.09,8426.09,17,1218
9657.76,8419.76,17,1221
9640.95,8407.95,17,1216
9649.23,8419.23,17,1213
9645.81,8420.81,16,1209
9647.19,8402.19,16,1229
9629.97,8389.97,16,1224
9656.08,8398.08,14,1244
9621.24,8385.24,14,1222
9641.44,8400.44,14,1227
9640.89,8388.89,14,1238
9592.15,8335.15,13,1244
9606.26,8357.26,12,1237
9603.35,8352.35,11,1240
9604.72,8342.72,11,1251
9606.86,8343.86,10,1253
9617.52,8348.52,9,1260
9594.58,8309.58,9,1276
9607.25,8325.25,8,1274
9623.6,8327.6,8,1288
9636.71,8335.71,6,1295
9595.71,8284.71,3,1308
9603.53,8294.53,0,1309
9633.11,8308.11,0,1325
9605.24,8282.24,0,1323
9613.62,8292.62,0,1321
9609.35,8291.35,0,1318
9606.9,8287.9,0,1319
9622.98,8292.98,0,1330
9607.48,8288.48,0,1319
9608.9,8283.9,0,1325
9584.25,8246.25,0,1338
9612.16,8277.16,0,1335
9612.68,8270.68,0,1342
9616.24,8273.24,0,1343
9598.92,8251.92,0,1347
9602.01,8266.01,0,1336
9629.38,8267.38,0,1362
9615.94,8258.94,0,1357
9587.19,8224.19,0,1363
9537.45,8159.45,0,1378
9533.48,8145.48,0,1388
9541.3,8159.3,0,1382
9556.59,8165.59,0,1391
9538.81,8142.81,0,1396
9517.74,8118.74,0,1399
9511.22,8109.22,0,1402
9515.29,8116.29,0,1399
9515.6,8108.6,0,1407
9516.25,8109.25,0,1407
9511.06,8091.06,0,1420
9505.76,8087.76,0,1418
9505.15,8084.15,0,1421
9489.74,8061.74,0,1428
9503,8066,0,1437
9482.07,8049.07,0,1433
9477.51,8031.51,0,1446
9498.88,8065.88,0,1433
9487.73,8047.73,0,1440
9480.01,8041.01,0,1439
9470.66,8033.66,0,1437
9448.18,7998.18,0,1450
9445.47,8000.47,0,1445
9446.35,8000.35,0,1446
9451.31,7988.31,0,1463
9443.52,7961.52,0,1482
9444.79,7948.79,0,1496
9448.96,7949.96,0,1499
9438.98,7939.98,0,1499
9432.73,7927.73,0,1505
9442.09,7944.09,0,1498
9437.29,7934.29,0,1503
9428.18,7918.18,0,1510
9460.15,7936.15,0,1524
9470.03,7945.03,0,1525
9457.9,7936.9,0,1521
9433.66,7908.66,0,1525
9423.53,7884.53,0,1539
9418.47,7883.47,0,1535
9450.26,7912.26,0,1538
9439.06,7890.06,0,1549
9464.6,7913.6,0,1551
9439.58,7881.58,0,1558
9456.56,7888.56,0,1568
9452.09,7887.09,0,1565
9449.55,7879.55,0,1570
9446.02,7875.02,0,1571
9457.52,7875.52,0,1582
9431.35,7836.35,0,1595
9447.94,7850.94,0,1597
9439.58,7839.58,0,1600
9433.49,7832.49,0,1601
9458.4,7852.4,0,1606
9382.55,7785.55,0,1597
9383.88,7778.88,0,1605
9394.77,7783.77,0,1611
9414.59,7800.59,0,1614
9412.74,7802.74,0,1610
9432.03,7811.03,0,1621
9431.93,7801.93,0,1630
9444.48,7806.48,0,1638
9422.61,7787.61,0,1635
9426.01,7775.01,0,1651
9425.41,7769.41,0,1656
9415.51,7731.51,0,1684
9405.46,7714.46,0,1691
9396.38,7692.38,0,1704
9386.19,7682.19,0,1704
9381.19,7667.19,0,1714
9393.09,7665.09,0,1728
9385.53,7647.53,0,1738
9363.08,7623.08,0,1740
9375.6,7624.6,0,1751
9354.8,7595.8,0,1759
9362.47,7610.47,0,1752
9369.29,7604.29,0,1765
9336.57,7574.57,0,1762
9316.28,7538.28,0,1778
9290.86,7526.86,0,1764
9285.57,7508.57,0,1777
9310.64,7532.64,0,1778
9336.94,7555.94,0,1781
9323.24,7535.24,0,1788
9305.58,7514.58,0,1791
9298.48,7505.48,0,1793
9287.97,7489.97,0,1798
9246.44,7454.44,0,1792
9282.16,7483.16,0,1799
9276.43,7478.43,0,1798
9201.23,7399.23,0,1802
9190.25,7393.25,0,1797
