Solar,Wind
109,1996
124,2003
130,2024
123,2020
123,2016
102,2019
102,1999
105,1992
102,1975
111,1984
114,1970
99,1961
115,1953
129,1964
133,1951
151,1946
149,1930
151,1931
156,1932
161,1909
156,1885
157,1876
157,1889
154,1896
157,1915
172,1908
181,1896
176,1884
159,1897
153,1892
151,1884
135,1891
132,1888
143,1767
150,1771
162,1766
159,1763
158,1764
169,1784
171,1785
173,1783
174,1803
177,1837
176,1845
178,1859
169,1887
153,1902
154,1905
144,1920
151,1919
164,1920
159,1917
172,1934
176,1938
186,1954
195,1968
203,1967
203,1984
207,1990
212,1991
201,1988
203,2002
213,1996
201,1990
191,1998
197,2012
196,2005
197,1998
204,2000
209,2009
206,2014
210,2032
234,2041
242,2040
260,2058
261,2057
267,2068
274,2078
273,2109
279,2127
282,2118
288,2124
293,2127
301,2112
297,2112
303,2100
301,2113
310,2121
316,2087
323,2073
327,2101
325,2106
321,2097
321,2099
327,2105
339,2101
334,2091
330,2092
311,2084
289,2090
294,2074
291,2065
301,2075
297,2073
304,2072
290,2058
300,2047
300,2063
314,2066
322,2050
332,2031
333,2032
335,2041
335,2022
340,2035
341,2041
347,2036
350,2030
353,2032
379,2045
395,2036
415,2025
448,2020
456,2026
467,2010
460,2007
450,2006
475,1998
482,1988
474,2001
496,1984
499,1980
492,1997
514,1989
545,1971
545,1981
549,2000
562,2012
601,2006
608,2012
627,2017
662,2023
663,2009
666,2010
693,2012
710,2024
718,2010
716,2010
710,2028
714,2035
713,2023
709,2039
720,2027
738,2025
758,2005
790,2016
800,2020
798,2011
814,2012
823,1991
842,2000
858,1992
872,2000
874,1990
870,1997
865,1988
857,1967
850,1964
828,1964
793,1947
766,1971
739,1950
735,1946
746,1923
713,1914
670,1940
665,1917
672,1938
668,1916
668,1896
690,1917
692,1909
704,1915
700,1890
708,1884
705,1902
721,1884
714,1882
718,1889
698,1889
723,1895
716,1885
750,1889
790,1886
792,1890
801,1860
826,1890
833,1894
854,1894
853,1862
843,1861
829,1853
832,1868
844,1847
839,1862
851,1881
869,1877
879,1873
892,1865
889,1879
875,1882
875,1892
885,1910
885,1929
892,1929
892,1941
893,1936
891,1928
900,1916
899,1919
907,1924
902,1926
912,1950
913,1954
914,1963
925,1963
924,1994
934,1973
940,1975
928,2005
915,1994
920,1978
923,1988
915,1992
906,1993
891,2002
872,1995
856,1987
850,1992
843,1971
849,1965
859,1956
858,1925
863,1939
866,1945
848,1929
848,1892
843,1913
843,1920
844,1901
857,1914
850,1912
846,1908
845,1909
852,1920
842,1926
831,1902
840,1886
837,1886
827,1863
837,1894
834,1896
839,1908
836,1875
835,1865
833,1872
836,1882
830,1886
834,1872
836,1902
837,1897
826,1877
822,1881
829,1876
835,1901
833,1891
834,1897
823,1910
812,1908
811,1915
811,1921
813,1924
814,1914
813,1908
805,1931
802,1932
802,1934
804,1915
806,1937
804,1933
812,1934
822,1950
828,1955
828,1952
830,1971
827,1951
830,1957
833,1971
823,1961
823,1971
825,1986
827,1980
819,1989
816,2009
811,2012
800,2013
808,2028
806,2019
802,2043
785,2053
786,2069
778,2070
775,2060
765,2071
753,2094
742,2094
757,2110
764,2124
772,2134
750,2135
742,2111
736,2090
739,2112
729,2124
731,2134
735,2108
728,2129
706,2143
682,2169
672,2164
664,2158
673,2172
688,2167
693,2180
693,2205
670,2217
647,2207
624,2201
595,2204
584,2208
597,2214
598,2209
610,2198
615,2232
599,2245
595,2256
579,2263
546,2250
534,2272
519,2251
531,2241
541,2269
547,2263
520,2271
482,2280
475,2254
456,2220
444,2199
445,2210
430,2179
421,2181
400,2191
378,2199
368,2189
360,2180
353,2176
347,2194
355,2181
353,2188
350,2152
358,2172
352,2180
351,2175
350,2181
349,2200
348,2194
348,2163
340,2168
330,2147
334,2141
316,2135
299,2107
288,2116
274,2120
276,2130
281,2106
270,2097
272,2104
273,2080
274,2071
279,2071
277,2073
275,2068
277,2079
273,2080
246,2088
230,2076
211,2060
202,2052
203,2063
175,2074
175,2060
159,2074
149,2084
152,2074
154,2065
159,2062
139,2035
120,2022
117,2024
121,2027
128,2030
138,2012
132,2014
134,2002
129,1999
132,1997
131,1998
134,1999
141,2002
150,2011
156,1998
156,2027
154,2029
153,2037
160,2033
158,2044
142,2029
140,2062
138,2086
142,2087
148,2086
154,2068
151,2085
146,2071
140,2076
142,2109
141,2121
147,2111
137,2130
142,2152
141,2154
140,2165
134,2165
136,2155
138,2166
136,2144
133,2140
126,2141
123,2140
118,2136
118,2142
118,2140
115,2136
113,2149
109,2169
109,2164
107,2151
109,2145
107,2148
106,2147
103,2127
107,2111
109,2113
110,2118
106,2130
100,2155
102,2142
113,2138
122,2125
120,2130
114,2138
121,2132
119,2132
118,2140
102,2119
91,2115
91,2118
101,2123
106,2139
120,2161
116,2184
117,2192
124,2206
128,2224
130,2231
128,2224
130,2228
125,2213
126,2208
128,2202
129,2196
125,2189
130,2172
137,2169
141,2161
149,2183
148,2194
152,2196
154,2201
154,2217
151,2205
158,2220
162,2198
164,2158
163,2164
166,2197
167,2199
166,2194
160,2204
158,2204
165,2220
168,2207
166,2201
153,2207
147,2219
153,2226
162,2241
163,2246
160,2244
162,2246
153,2233
147,2260
146,2263
148,2248
153,2294
160,2305
164,2296
160,2287
157,2291
146,2298
148,2290
153,2285
153,2294
154,2292
152,2294
153,2282
153,2266
150,2270
154,2252
157,2263
156,2253
156,2243
152,2248
152,2242
153,2227
159,2206
162,2206
166,2200
170,2196
172,2210
174,2199
180,2193
186,2196
191,2182
196,2180
201,2166
206,2169
210,2166
212,2142
212,2135
211,2116
212,2117
209,2119
206,2111
203,2102
205,2114
199,2107
203,2115
200,2109
200,2094
202,2099
203,2099
196,2095
184,2114
198,2101
200,2089
197,2092
196,2079
186,2084
193,2075
192,2085
193,2095
193,2100
195,2104
177,2089
173,2112
168,2109
168,2108
167,2117
166,2107
166,2096
162,2092
162,2094
162,2071
161,2066
161,2066
162,2045
162,2041
161,2045
158,2032
157,2026
156,2027
155,2023
155,2028
155,2017
152,2011
148,2012
146,2005
143,2004
142,2025
140,2025
137,2045
133,2036
131,2052
128,2042
126,2033
124,2028
122,2035
120,2032
114,2021
114,2020
108,2022
96,2010
97,2017
96,2015
94,2026
92,2018
90,2013
88,2021
86,2012
81,2015
78,2004
76,1998
76,1989
75,1995
74,1985
74,1984
73,1979
70,1984
71,1985
71,2001
71,2007
69,2011
66,2022
65,1998
64,1992
64,1987
62,1980
58,1981
58,1981
57,1971
59,1976
61,1982
60,1983
58,1976
57,1966
57,1978
54,1963
51,1953
47,1936
45,1945
42,1931
42,1937
38,1940
38,1937
37,1948
38,1947
38,1951
36,1930
35,1924
32,1912
31,1924
27,1916
23,1922
21,1903
21,1924
21,1913
23,1918
23,1917
24,1925
23,1922
24,1911
24,1919
22,1911
18,1916
16,1914
15,1908
15,1907
15,1891
15,1893
15,1905
14,1878
10,1878
9,1870
13,1841
16,1845
16,1833
14,1824
13,1799
12,1807
11,1784
11,1788
11,1788
10,1799
9,1799
8,1795
9,1773
9,1765
9,1774
9,1778
8,1785
7,1789
7,1786
7,1784
6,1782
6,1766
6,1784
5,1768
5,1781
5,1761
5,1759
5,1755
4,1760
3,1757
3,1751
3,1754
3,1741
2,1753
1,1744
2,1735
1,1731
1,1731
1,1743
1,1743
1,1736
1,1741
1,1743
1,1736
0,1739
0,1741
0,1732
0,1723
0,1734
0,1742
0,1737
0,1742
0,1749
0,1745
0,1750
0,1749
0,1759
0,1741
0,1753
0,1758
0,1751
0,1748
0,1744
0,1747
0,1737
0,1735
0,1738
0,1737
0,1742
0,1733
0,1722
0,1729
0,1732
0,1735
0,1720
0,1728
0,1728
0,1730
0,1740
0,1743
0,1744
0,1740
0,1746
0,1746
0,1743
0,1744
0,1755
0,1756
0,1779
0,1773
0,1798
0,1804
0,1801
0,1799
0,1809
0,1801
0,1810
0,1818
0,1817
0,1820
0,1830
0,1828
0,1833
0,1830
0,1827
0,1836
0,1824
0,1838
0,1852
0,1858
0,1850
0,1850
0,1851
0,1850
0,1848
0,1847
0,1835
0,1846
0,1828
0,1822
0,1827
0,1831
0,1829
0,1825
0,1818
0,1816
0,1819
0,1803
0,1810
0,1820
0,1811
0,1800
0,1820
0,1817
0,1818
0,1823
0,1820
0,1819
0,1815
0,1813
0,1820
0,1835
0,1825
0,1831
0,1832
0,1828
0,1831
0,1835
0,1829
0,1830
0,1818
0,1825
0,1821
0,1825
0,1830
0,1840
0,1832
0,1839
0,1850
0,1849
0,1858
0,1851
0,1852
0,1846
0,1858
0,1861
0,1866
0,1867
0,1859
0,1871
0,1863
0,1868
0,1866
0,1863
0,1877
0,1881
0,1879
0,1879
0,1876
0,1879
0,1873
0,1872
0,1878
0,1877
0,1877
0,1885
0,1878
0,1883
0,1884
0,1883
0,1874
0,1882
0,1886
0,1884
0,1894
0,1892
0,1891
0,1887
0,1892
0,1900
0,1888
0,1899
0,1886
0,1879
0,1887
0,1882
0,1885
0,1884
0,1887
0,1890
0,1883
0,1882
0,1886
0,1878
0,1884
0,1874
0,1873
0,1879
0,1868
0,1860
